birrtstar best cost max,birrtstar best cost mean,birrtstar best cost min,birrtstar best cost std,birrtstar configCheckTime,birrtstar connectTime,birrtstar knnTime,birrtstar numEdgeChecks,birrtstar numMilestones,birrtstar shortestPathsTime,birrtstar success fraction,birrtstar time,fmmstar best cost max,fmmstar best cost mean,fmmstar best cost min,fmmstar best cost std,fmmstar gridSize max,fmmstar gridSize mean,fmmstar gridSize min,fmmstar gridSize std,fmmstar numMilestones,fmmstar success fraction,fmmstar time,lazy_birrgstar best cost max,lazy_birrgstar best cost mean,lazy_birrgstar best cost min,lazy_birrgstar best cost std,lazy_birrgstar configCheckTime,lazy_birrgstar connectTime,lazy_birrgstar knnTime,lazy_birrgstar lazyPathCheckTime,lazy_birrgstar numEdgeChecks,lazy_birrgstar numEdgesPrechecked,lazy_birrgstar numMilestones,lazy_birrgstar shortestPathsTime,lazy_birrgstar success fraction,lazy_birrgstar time,lazy_prmstar best cost max,lazy_prmstar best cost mean,lazy_prmstar best cost min,lazy_prmstar best cost std,lazy_prmstar configCheckTime,lazy_prmstar connectTime,lazy_prmstar knnTime,lazy_prmstar lazyPathCheckTime,lazy_prmstar numEdgeChecks,lazy_prmstar numEdgesPrechecked,lazy_prmstar numMilestones,lazy_prmstar shortestPathsTime,lazy_prmstar success fraction,lazy_prmstar time,lazy_rrgstar best cost max,lazy_rrgstar best cost mean,lazy_rrgstar best cost min,lazy_rrgstar best cost std,lazy_rrgstar configCheckTime,lazy_rrgstar connectTime,lazy_rrgstar knnTime,lazy_rrgstar lazyPathCheckTime,lazy_rrgstar numEdgeChecks,lazy_rrgstar numEdgesPrechecked,lazy_rrgstar numMilestones,lazy_rrgstar shortestPathsTime,lazy_rrgstar success fraction,lazy_rrgstar time,prmstar best cost max,prmstar best cost mean,prmstar best cost min,prmstar best cost std,prmstar configCheckTime,prmstar connectTime,prmstar knnTime,prmstar numEdgeChecks,prmstar numMilestones,prmstar shortestPathsTime,prmstar success fraction,prmstar time,restart_rrt best cost max,restart_rrt best cost mean,restart_rrt best cost min,restart_rrt best cost std,restart_rrt numMilestones,restart_rrt success fraction,restart_rrt time,restart_rrt_shortcut best cost max,restart_rrt_shortcut best cost mean,restart_rrt_shortcut best cost min,restart_rrt_shortcut best cost std,restart_rrt_shortcut numMilestones,restart_rrt_shortcut success fraction,restart_rrt_shortcut time,restart_sbl best cost max,restart_sbl best cost mean,restart_sbl best cost min,restart_sbl best cost std,restart_sbl numMilestones,restart_sbl success fraction,restart_sbl time,restart_sbl_shortcut best cost max,restart_sbl_shortcut best cost mean,restart_sbl_shortcut best cost min,restart_sbl_shortcut best cost std,restart_sbl_shortcut numMilestones,restart_sbl_shortcut success fraction,restart_sbl_shortcut time,rrtstar best cost max,rrtstar best cost mean,rrtstar best cost min,rrtstar best cost std,rrtstar configCheckTime,rrtstar connectTime,rrtstar knnTime,rrtstar numEdgeChecks,rrtstar numMilestones,rrtstar shortestPathsTime,rrtstar success fraction,rrtstar time,rrtstar_subopt_0.1 best cost max,rrtstar_subopt_0.1 best cost mean,rrtstar_subopt_0.1 best cost min,rrtstar_subopt_0.1 best cost std,rrtstar_subopt_0.1 configCheckTime,rrtstar_subopt_0.1 connectTime,rrtstar_subopt_0.1 knnTime,rrtstar_subopt_0.1 numEdgeChecks,rrtstar_subopt_0.1 numMilestones,rrtstar_subopt_0.1 shortestPathsTime,rrtstar_subopt_0.1 success fraction,rrtstar_subopt_0.1 time,rrtstar_subopt_0.2 best cost max,rrtstar_subopt_0.2 best cost mean,rrtstar_subopt_0.2 best cost min,rrtstar_subopt_0.2 best cost std,rrtstar_subopt_0.2 configCheckTime,rrtstar_subopt_0.2 connectTime,rrtstar_subopt_0.2 knnTime,rrtstar_subopt_0.2 numEdgeChecks,rrtstar_subopt_0.2 numMilestones,rrtstar_subopt_0.2 shortestPathsTime,rrtstar_subopt_0.2 success fraction,rrtstar_subopt_0.2 time
inf,1.5018914125042766,1.37055,0.0730608895430645,0.010550351530418903,5.383165036914094,0.40323118867282304,1523.5555769010143,529.1276742272122,0.018258452926136565,0.80000000000000004,5.799999999999995,1.28852,1.2885200000000001,1.28852,0.0,704311.7768847708,704311.77688477084,704311.7768847708,0.0,2.0,1.0,5.799999999999995,1.38705,1.3288450000000001,1.27662,0.032889416002720342,0.041367358963344578,0.66179577518563026,4.8151701104381051,0.23652099999999998,345.42515101335903,279.92515101335903,1875.4121640704811,0.19373009986314776,1.0,5.799999999999995,1.4538309362093285,1.3325796116394986,1.24732,0.059810880673277014,0.062903873945457156,2.4098803178736876,2.5361845004691093,0.72903988686106835,158.51561663321741,81.644331739171307,2679.6949942799401,2.1331277728212545,1.0,5.799999999999995,1.41522,1.3307040000000001,1.26017,0.045683374700212297,0.041673704397852854,0.65683479846737747,1.319701243139322,0.14906049999999998,332.54221853204916,275.64221853204918,1885.527846853965,0.11903306878459008,1.0,5.799999999999995,inf,1.7113299999999998,1.58729,0.10896351077310232,0.0016534659850707088,5.7942383664304238,0.0038208725336754111,774.14322536258192,79.620957322794538,0.0028676586357921376,0.5,5.799999999999995,2.38691,1.9352779999999998,1.67344,0.18764532100747938,79.045207153372402,1.0,5.799999999999995,1.55389,1.3406691445191445,1.1416176212275349,0.10498778020912723,197.66964211637807,1.0,5.799999999999995,2.23561,1.9076899999999999,1.59868,0.20691058750097824,58.843441199846211,1.0,5.799999999999995,1.38188,1.2647307061628765,1.172,0.059353468736791773,912.88258281577782,1.0,5.799999999999995,1.5178489230769232,1.3757264284624824,1.26252,0.08146953276665847,0.021106013466371948,4.2450560979627392,1.5226839543588888,1808.3719857592537,746.78775293218393,0.011319803261309712,1.0,5.799999999999995,1.5493489235663993,1.4555178923566399,1.37437,0.060250350665541831,0.019723806217587535,4.5207479109395914,1.251319061593811,1786.0980385928628,946.3071068161828,0.063249808409472849,1.0,5.799999999999995,1.50869,1.427900662804878,1.36608,0.048578328408268687,0.02543339523632519,3.8009473590939451,1.9572196851413182,1910.113572101945,1181.5598276317037,0.073822753337752206,1.0,5.799999999999995
inf,1.498749465497919,1.3646070342809904,0.073300166006272191,0.010776270493786478,5.466635661805455,0.41943470206907651,1557.5629528784461,539.74211798181648,0.019106196878790799,0.80000000000000004,5.899999999999995,1.28852,1.2885200000000001,1.28852,0.0,714998.5336787853,714998.53367878532,714998.5336787853,0.0,2.0,1.0,5.899999999999995,1.38705,1.3288450000000001,1.27662,0.032889416002720342,0.041837695188083085,0.66492556508091827,4.9109667081268515,0.23652099999999998,346.47224411660557,280.97224411660557,1893.4243941785517,0.19492229723476345,1.0,5.899999999999995,1.44407849337665,1.330982574995544,1.24732,0.057485480774211485,0.063625787786971796,2.448665898786599,2.5896104150373276,0.73569480339663884,159.41127602523801,81.993504407801566,2708.3078848704872,2.1686187997297059,1.0,5.899999999999995,1.41522,1.3307040000000001,1.26017,0.045683374700212297,0.042144895849816302,0.65871498827597574,1.345339457409882,0.14906049999999998,332.60000000000002,275.69999999999999,1904.2644078585122,0.1193927110561455,1.0,5.899999999999995,inf,1.7113299999999998,1.58729,0.10896351077310232,0.00167647676063114,5.8941240676829398,0.0039075713953639147,788.51139000101045,80.664446984692944,0.0029262773765285121,0.5,5.899999999999995,2.38691,1.9352779999999998,1.67344,0.18764532100747938,75.372864213004547,1.0,5.899999999999995,1.55389,1.3404623612167654,1.14161,0.10497792421037169,211.40032580073392,1.0,5.899999999999995,2.23561,1.9076899999999999,1.59868,0.20691058750097824,180.89597861938373,1.0,5.899999999999995,1.38188,1.2639570199900563,1.172,0.059314388513359628,914.28133002002107,1.0,5.899999999999995,1.515,1.3711681431822513,1.26252,0.08137113073894113,0.021437660015712148,4.2877305131559451,1.5793893179501566,1834.7784059542041,758.90960329090069,0.01154780646454035,1.0,5.899999999999995,1.54063,1.4507970000000001,1.37437,0.054265585604506263,0.020097886205286738,4.5752524304665467,1.2961782578366425,1820.098188206696,963.42530913663211,0.06576159762253278,1.0,5.899999999999995,1.50869,1.4278016262193014,1.36608,0.048540873099762988,0.025887565703730925,3.8354115395961434,2.0219162741305179,1939.936359394062,1201.8522586604258,0.07489670157005357,1.0,5.899999999999995
inf,1.494063057342877,1.351473408382625,0.073327098813373445,0.010979952349946252,5.5511382954124571,0.43464825980232458,1590.4879426711411,550.61482450200572,0.019934943483055287,0.80000000000000004,5.999999999999995,1.28852,1.2885200000000001,1.28852,0.0,725685.2904727998,725685.2904727998,725685.2904727998,0.0,2.0,1.0,5.999999999999995,1.38705,1.3282107580403157,1.27662,0.032716544483515728,0.042301835773286292,0.66939114261189747,5.0043345219595361,0.23772630225167046,347.52709789312394,281.70607084474534,1910.4149215720863,0.19745013063427058,1.0,5.999999999999995,1.4343260505439714,1.3289942506539114,1.24732,0.05481643354178739,0.064314418262802917,2.4894119451247656,2.6409232871367307,0.74255425271335307,160.63648115436814,82.485462990080919,2735.1870542292645,2.2064039539224951,1.0,5.999999999999995,1.41522,1.3307040000000001,1.26017,0.045683374700212297,0.042621350278153454,0.6609417453327725,1.3709691970771183,0.14906049999999998,332.66277738470444,275.76277738470446,1922.8752406676165,0.12019848658413387,1.0,5.999999999999995,inf,1.7113299999999998,1.58729,0.10896351077310232,0.0016974132088619701,5.9940089293049787,0.0039968741448600303,802.94538008512086,81.739291238022105,0.0029848767600920141,0.5,5.999999999999995,2.38691,1.9352779999999998,1.67344,0.18764532100747938,104.21638643097057,1.0,5.999999999999995,1.55389,1.3389401009968966,1.14161,0.10504751683542767,193.03560123363596,1.0,5.999999999999995,2.23561,1.9076899999999999,1.59868,0.20691058750097824,236.14994256505344,1.0,5.999999999999995,1.38188,1.2637008944298018,1.172,0.059300368563716045,934.06896871378774,1.0,5.999999999999995,1.515,1.3696662006411018,1.26252,0.081863044770841234,0.021776874139715224,4.3319827266690041,1.6345320628118685,1861.7009506854884,770.77949855311886,0.011743968311582651,1.0,5.999999999999995,1.54063,1.4507970000000001,1.37437,0.054265585604506263,0.020508666006305652,4.6260743753214966,1.3446524324161748,1852.0644479650987,980.32517534978706,0.067063015697558237,1.0,5.999999999999995,1.50869,1.4259954647673543,1.36608,0.047003081527833508,0.02636606183394688,3.8663242948038019,2.0900919895596175,1968.1209404227084,1220.1960557319153,0.07596306561119584,1.0,5.999999999999995
inf,1.4863496318600615,1.3499,0.070071539368985566,0.01119060006113513,5.6346880930863597,0.45079381239055999,1625.769087791128,561.72825239095971,0.020811095985823837,0.80000000000000004,6.099999999999994,1.28852,1.2885200000000001,1.28852,0.0,736372.0472668143,736372.04726681428,736372.0472668143,0.0,2.0,1.0,6.099999999999994,1.38705,1.3273600000000001,1.27662,0.032657764161068914,0.042781860220817911,0.67364381244319793,5.098201023892182,0.23868990000000001,348.33876219394017,282.23876219394015,1927.4913362890202,0.19970561200184028,1.0,6.099999999999994,1.424573607711293,1.3271179420159176,1.24732,0.052583392680807431,0.064908378611504572,2.5379285659691635,2.6847831563477818,0.74924454136309826,161.8252254854217,83.08408291616594,2757.4038111263444,2.2528491515795883,1.0,6.099999999999994,1.41522,1.3307040000000001,1.26017,0.045683374700212297,0.043075683412009985,0.66323629828856068,1.3980110789163609,0.14961539558480283,332.89120202282157,275.85462914937756,1942.2204731357476,0.12120831538725722,1.0,6.099999999999994,inf,1.7113299999999998,1.58729,0.10896351077310232,0.0017202444367887299,6.0938923047370057,0.0040845962334614431,817.96792860793926,82.766440667864813,0.003046763508735588,0.5,6.099999999999994,2.38691,1.9352779999999998,1.67344,0.18764532100747938,121.44219371241294,1.0,6.099999999999994,1.55389,1.3369678655085102,1.1414963399462004,0.10545144000651704,172.84430119493942,1.0,6.099999999999994,2.1727,1.891143365864109,1.59868,0.18553750725759086,226.04240295213634,1.0,6.099999999999994,1.3818769376353097,1.2635165987918473,1.172,0.059200693264897762,948.09678791100248,1.0,6.099999999999994,1.513482950532248,1.3689130540251457,1.26252,0.08195562452111875,0.022097225842424847,4.3788881337808112,1.6870505319530025,1889.9047490070964,782.8988200433663,0.011949347866007414,1.0,6.099999999999994,1.54063,1.4507970000000001,1.37437,0.054265585604506263,0.020888808086181883,4.6794741416519923,1.3906028098479619,1885.510588946375,997.58258541171654,0.069009121458453684,1.0,6.099999999999994,1.50869,1.42024427542222,1.36608,0.046436377880251817,0.026820841822452375,3.9001359988995992,2.155411033106712,1997.4144235111085,1239.0037687766221,0.077305468776092387,1.0,6.099999999999994
inf,1.4859975000000001,1.3499,0.070394629189661884,0.011423180084179344,5.7164458309364887,0.46870406125029429,1659.2679823349831,573.91068462081967,0.021323261299086776,0.80000000000000004,6.199999999999994,1.28852,1.2885200000000001,1.28852,0.0,747058.8040608288,747058.80406082876,747058.8040608288,0.0,2.0,1.0,6.199999999999994,1.38705,1.3272621484130531,1.27662,0.03264325997261075,0.043246645372359657,0.67725599712472884,5.1936049793765582,0.23892581910083655,349.00736575565679,282.79983653923171,1945.6200192277338,0.20064727516394104,1.0,6.199999999999994,1.4148211648786144,1.325489452715747,1.24732,0.050874129381593677,0.065551777707538755,2.5845578130314477,2.7307931778314694,0.75558845684436093,162.83720637618529,83.636952765004111,2780.6904230305504,2.2969607517521098,1.0,6.199999999999994,1.41522,1.3307040000000001,1.26017,0.045683374700212297,0.043514834848213016,0.66571726012980992,1.4252709468129914,0.15093249880057047,333.34504019709539,275.9842971991701,1961.5519338665108,0.12265910383529324,1.0,6.199999999999994,inf,1.7113299999999998,1.58729,0.10896351077310232,0.0017423898149905952,6.1937736564846073,0.0041760196991098165,833.61317794629872,83.813901097734416,0.0031098037042401562,0.5,6.199999999999994,2.38691,1.9166428112786664,1.67344,0.18055013064538047,107.41098196517729,1.0,6.199999999999994,1.55389,1.3362318144455556,1.14146,0.10567561833864225,162.84998381771425,1.0,6.199999999999994,2.1727,1.8767369999999999,1.59868,0.17644990671859248,292.68037536614685,1.0,6.199999999999994,1.38187,1.2633967087299012,1.172,0.059115719864505138,954.20000000000005,1.0,6.199999999999994,1.51253,1.3677665689961158,1.26252,0.081536633251004367,0.022403882664078768,4.4261623716405332,1.7392117206283839,1919.2060078280599,794.9833423651678,0.012218545951295312,1.0,6.199999999999994,1.54063,1.4489585354922063,1.37437,0.052657891995234275,0.021260307231698434,4.7337062880538987,1.4357439476546674,1919.397265389817,1014.1301943795173,0.071299053230215667,1.0,6.199999999999994,1.50869,1.4165697560647859,1.35839,0.046598850855562687,0.027246357774277162,3.9368412596781583,2.2178977897404457,2027.6968890792286,1257.9476737482989,0.079556198906703707,1.0,6.199999999999994
inf,1.4859975000000001,1.3499,0.070394629189661884,0.011662795818600188,5.7974666600478892,0.48733889101034433,1694.2505329120675,586.33924135229961,0.021801044565367991,0.80000000000000004,6.299999999999994,1.28852,1.2885200000000001,1.28852,0.0,757745.5608548432,757745.56085484324,757745.5608548432,0.0,2.0,1.0,6.299999999999994,1.38705,1.327178,1.27662,0.032632893773001458,0.043702807039773743,0.68118748768304926,5.2887387976808302,0.23913254800851846,349.63866697363875,283.26933348681939,1964.4046966424346,0.2017101753377688,1.0,6.299999999999994,1.405068722045936,1.3243628722045937,1.24732,0.049260644465732022,0.066326664694156184,2.6164460296410232,2.7883506324698124,0.76490583850870109,163.40572261956805,83.896853696516771,2809.9316023231645,2.3281183440072999,1.0,6.299999999999994,1.41522,1.3307040000000001,1.26017,0.045683374700212297,0.043983409666470359,0.66781520318820442,1.4519738079479885,0.151092,333.39999999999998,276.0,1980.4182602295793,0.12327527589416239,1.0,6.299999999999994,inf,1.7113299999999998,1.58729,0.10896351077310232,0.0017620145378322606,6.2936547121009401,0.0042716642712915384,849.50621826445126,84.853495495498436,0.0031754483159431328,0.5,6.299999999999994,2.38691,1.9111619999999998,1.67344,0.18171292396524794,85.610343294904197,1.0,6.299999999999994,1.55389,1.3350150581693421,1.14146,0.10613203075386157,172.44158972956717,1.0,6.299999999999994,2.1727,1.8767369999999999,1.59868,0.17644990671859248,269.28286639908504,1.0,6.299999999999994,1.38187,1.2633343569088269,1.172,0.059120908430668223,954.20000000000005,1.0,6.299999999999994,1.51253,1.3654903476657594,1.26252,0.080113452543537578,0.022723025825820781,4.4710358962796359,1.7937462568502256,1947.1541377325175,806.91556970165652,0.012477779656109193,1.0,6.299999999999994,1.54063,1.4437340757300674,1.37437,0.051115181520657221,0.021654516008851904,4.7850945436016348,1.483691349740305,1951.7604123721958,1031.9064419734304,0.07318473765196562,1.0,6.299999999999994,1.50869,1.4088160252493109,1.35839,0.04240029314547978,0.027673364200231487,3.9721116582773681,2.2817819920232338,2055.871738784414,1275.8194000343003,0.082062874891949272,1.0,6.299999999999994
inf,1.4859664251244156,1.3499,0.070365778057922976,0.011876891053722626,5.8796659083018392,0.50482776395033258,1730.1298114502611,598.00987216927786,0.022312541148343863,0.80000000000000004,6.399999999999993,1.28852,1.2885200000000001,1.28852,0.0,768432.3176488577,768432.31764885772,768432.3176488577,0.0,2.0,1.0,6.399999999999993,1.38705,1.327178,1.27662,0.032632893773001458,0.04416712154802245,0.68432803239810902,5.3848570482165083,0.23913893686543108,349.91218051724445,283.42773249145881,1983.0376752814741,0.2025879361773312,1.0,6.399999999999993,1.3953162792132574,1.3233876279213257,1.24732,0.047725833345470134,0.066979765413583484,2.6499250389110527,2.8407695920345732,0.77791487247295898,163.91212828199019,84.110795491170819,2836.4264893691802,2.3657842511426219,1.0,6.399999999999993,1.41522,1.3307040000000001,1.26017,0.045683374700212297,0.044454392264276978,0.67003973996171895,1.4777541922414454,0.151092,333.39999999999998,276.0,1998.419319866304,0.12402446819551716,1.0,6.399999999999993,inf,1.7056433644738405,1.58729,0.11065451270699649,0.0017814840483389525,6.393536324655746,0.0043659402156938695,864.96515238350787,85.917774901912438,0.0032529773667783804,0.5,6.399999999999993,2.38691,1.9111619999999998,1.67344,0.18171292396524794,60.45053423355516,1.0,6.399999999999993,1.55389,1.3263258296022449,1.14146,0.11290396814362126,187.47778676392741,1.0,6.399999999999993,2.1727,1.8767369999999999,1.59868,0.17644990671859248,281.37265221663421,1.0,6.399999999999993,1.38187,1.2632285586049801,1.172,0.059138379286466369,954.20000000000005,1.0,6.399999999999993,1.51253,1.3635601321202513,1.26252,0.079293261370520091,0.023061577272225735,4.5123619633098464,1.8517943318270902,1974.4957761876963,819.70440883418939,0.012696029527520308,1.0,6.399999999999993,1.54063,1.4368295342131128,1.3736813286123768,0.048801168874285795,0.022004266091188617,4.8385199049692584,1.5296556305906344,1985.2243650298576,1049.5592391775394,0.07533653362941739,1.0,6.399999999999993,1.5013050543920685,1.4062585054392067,1.35839,0.041491553528464266,0.028110113783891933,4.004444611659979,2.3485190113687042,2084.3402051582361,1294.4546006802295,0.083782675647482527,1.0,6.399999999999993
inf,1.4850062215755571,1.3499,0.070399935301942163,0.012117131142986315,5.9599052419097003,0.52422888565735648,1765.3570567082438,609.44862048016353,0.022945041188863469,0.80000000000000004,6.499999999999993,1.28852,1.2885200000000001,1.28852,0.0,779119.0744428721,779119.07444287208,779119.0744428721,0.0,2.0,1.0,6.499999999999993,1.38705,1.327178,1.27662,0.032632893773001458,0.044611836316111417,0.68759039414385326,5.4808827265245244,0.23913980000000001,350.20007038355089,283.70007038355089,2001.0880787062786,0.20337513373886332,1.0,6.499999999999993,1.38809,1.3224123836380579,1.24732,0.046325145107994674,0.06760570948134792,2.6863477476980506,2.8903313398911226,0.79092390643721711,164.35796951812193,84.264172859534511,2861.3419728273989,2.4070564321008887,1.0,6.499999999999993,1.41522,1.3307040000000001,1.26017,0.045683374700212297,0.044906458382950924,0.67289687005626475,1.5038487440617332,0.151092,333.42420883136185,276.02420883136182,2016.4343599482957,0.12513344311575034,1.0,6.499999999999993,inf,1.6919702807369799,1.58729,0.11914777065310932,0.0018079069795831171,6.4934048634012882,0.0044652005472754584,880.2606589750967,87.083019505895948,0.0033355734334267169,0.5,6.499999999999993,2.38691,1.9111619999999998,1.67344,0.18171292396524794,57.980878152286394,1.0,6.499999999999993,1.55389,1.3212030653531213,1.14146,0.11923807295766074,197.49529571837553,1.0,6.499999999999993,2.1727,1.8767369999999999,1.59868,0.17644990671859248,231.39742764234069,1.0,6.499999999999993,1.381841201199058,1.2631569346968392,1.172,0.059136105670520162,854.22569853124548,1.0,6.499999999999993,1.51253,1.362623843049017,1.26252,0.079560405356277272,0.023379118406107485,4.5555726764638731,1.9079887220837726,2001.0180576929718,831.47647420613941,0.012919466654999217,1.0,6.499999999999993,1.54063,1.4327503461290574,1.3592739774068465,0.050375681948378354,0.02240069207405776,4.8859373467960951,1.5815496394958175,2017.7013510073732,1066.9595430000859,0.077106011497581173,1.0,6.499999999999993,1.4779423666099327,1.4039222366609931,1.35839,0.036422023706143468,0.028532893582313607,4.0373516339492337,2.4147790783124332,2113.3312481117191,1313.5524755820038,0.084883381574803157,1.0,6.499999999999993
inf,1.4842737500000001,1.3499,0.070908326721461259,0.012385040835075009,6.0380328834650401,0.54571778298240692,1798.3901990624067,621.36492039700738,0.023492609756944113,0.80000000000000004,6.5999999999999925,1.28852,1.2885200000000001,1.28852,0.0,789805.8312368866,789805.83123688656,789805.8312368866,0.0,2.0,1.0,6.5999999999999925,1.38705,1.3270187247162415,1.275558618159952,0.032829989151986851,0.045052643714399085,0.69162576602693249,5.5758393476491026,0.239445247750185,350.67796637368122,283.9883194418357,2018.3426140072029,0.2042749195778189,1.0,6.5999999999999925,1.38809,1.321809,1.24732,0.045531160857153634,0.068322807320009088,2.7155181584783894,2.9492515017343157,0.80167994022015188,164.71126164267568,84.377815410668916,2890.8894587999116,2.4374238194044584,1.0,6.5999999999999925,1.41522,1.3307040000000001,1.26017,0.045683374700212297,0.045321547739489057,0.67711953363664379,1.5296857013838598,0.15247352426555905,334.32749678984788,276.43629786478834,2034.1835100798294,0.12678066443327438,1.0,6.5999999999999925,inf,1.6881759999999999,1.57428,0.12248637387072894,0.0018274294276599274,6.5932796977857917,0.0045642136783165211,896.01471038380316,88.191282307704995,0.0034047201726214228,0.5,6.5999999999999925,2.38691,1.9081992877484999,1.67344,0.18242475084525103,83.751760131596228,1.0,6.5999999999999925,1.5538684829816727,1.320888905416004,1.14146,0.11954340940468465,200.65900300816489,1.0,6.5999999999999925,2.1727,1.8767369999999999,1.59868,0.17644990671859248,130.99083466880231,1.0,6.5999999999999925,1.3817341424594962,1.2631111818605292,1.172,0.059100608185167929,768.5,1.0,6.5999999999999925,1.5106341361677684,1.3617328856624049,1.2623612786331206,0.079586489507126823,0.023698759091146542,4.5988071876586769,1.9641690120974187,2029.3255630801154,842.81711814236735,0.013166561834836599,1.0,6.5999999999999925,1.54063,1.4302491884516513,1.35728,0.052455688359873215,0.022797606264562172,4.9333187630870814,1.6334849266275888,2048.7797891471037,1083.6071491978582,0.078616812904714048,1.0,6.5999999999999925,1.47712,1.40384,1.35839,0.036255349122577774,0.028962370125316234,4.0683847246626978,2.4829095089717095,2141.3123632009338,1332.6152683156186,0.085993338259880522,1.0,6.5999999999999925
inf,1.4826956791292918,1.3499,0.069695897356988973,0.012638323483084269,6.1161472408034498,0.56724238710347963,1832.8228002335236,634.13494988316074,0.024019672258676742,0.80000000000000004,6.699999999999992,1.28852,1.2885200000000001,1.28852,0.0,800492.588030901,800492.58803090104,800492.588030901,0.0,2.0,1.0,6.699999999999992,1.38705,1.3265240921754353,1.2734960805772702,0.033335872079807122,0.045484031177124871,0.69763777924307679,5.6678496906918054,0.24074336115474471,351.96726526518347,284.57619774768489,2035.3335898551279,0.20575376367433035,1.0,6.699999999999992,1.38809,1.3216027333169322,1.24732,0.045439136786894728,0.06904226335248799,2.7470764412557793,3.0134639277827682,0.8047538406175041,164.97553456045409,84.553331472933337,2922.5996815172284,2.4621335097266899,1.0,6.699999999999992,1.41522,1.3305477046941858,1.26017,0.045727888851281609,0.045736220876474866,0.68152619680782089,1.5546249610407383,0.15377664715580161,335.15174301535365,276.78671029448776,2051.288289437774,0.12845053031529921,1.0,6.699999999999992,inf,1.6881759999999999,1.57428,0.12248637387072894,0.0018445406437628531,6.6931539330868635,0.0046663705758939501,912.62870030031627,89.305728669590707,0.0034729573680761594,0.5,6.699999999999992,2.38691,1.875281,1.52194,0.21630771629555884,61.671419266157855,1.0,6.699999999999992,1.55386,1.3206770348714485,1.14146,0.11968219411857682,197.9656947113379,1.0,6.699999999999992,2.1727,1.8767369999999999,1.59868,0.17644990671859248,228.75619274662455,1.0,6.699999999999992,1.3815049384155675,1.2630633890543146,1.172,0.059041856830664957,768.5,1.0,6.699999999999992,1.5029179626544102,1.3582304457811367,1.261366160345475,0.079823372727915079,0.023997374456325681,4.6430281898034451,2.0193901013971631,2059.0226980943798,854.07504944729135,0.013447306682447627,1.0,6.699999999999992,1.54063,1.4274908762063465,1.35728,0.052564842260637512,0.023191154079870664,4.979762094971445,1.686358893151962,2081.205843799919,1101.3544935525185,0.079860538837043568,1.0,6.699999999999992,1.47712,1.40384,1.35839,0.036255349122577774,0.029407103024818824,4.0988939192189431,2.5515502448999934,2168.1767205845013,1351.0846111453168,0.087971097979341745,1.0,6.699999999999992
inf,1.4805202508865127,1.3499,0.07015318412782709,0.012850652058331224,6.1972569774941118,0.58582405536240501,1868.4087437032317,645.58847661460027,0.024997816896069645,0.80000000000000004,6.799999999999992,1.28852,1.2885200000000001,1.28852,0.0,811179.3448249155,811179.34482491552,811179.3448249155,0.0,2.0,1.0,6.799999999999992,1.38705,1.326336,1.27319,0.033489208172185821,0.045908087989337688,0.70322490287620532,5.7608789095535071,0.24136929999999998,353.11067985634173,285.41067985634174,2052.8317804605031,0.20674496810104476,1.0,6.799999999999992,1.38809,1.3209019965563749,1.24732,0.045219961500191315,0.069754163744730951,2.7815915060550855,3.0777659672121178,0.80476670219444757,165.27114736348832,84.783434896756589,2953.3267616947619,2.4871551219772834,1.0,6.799999999999992,1.41522,1.3300818193523041,1.2600480204800002,0.045902606533341606,0.046152613872339529,0.68529990520011907,1.5806666428613023,0.15423140934397014,335.60120180941351,277.04514846252198,2068.9852741097989,0.129574523169739,1.0,6.799999999999992,inf,1.6881759999999999,1.57428,0.12248637387072894,0.0018656012710588407,6.7930222022340043,0.004772321946941209,929.44913917481131,90.418987566441686,0.0035529894466554022,0.5,6.799999999999992,2.38691,1.875281,1.52194,0.21630771629555884,45.510112756446169,1.0,6.799999999999992,1.55386,1.3206214004939105,1.14146,0.11966733420199872,194.8401457489887,1.0,6.799999999999992,2.1727,1.8767369999999999,1.59868,0.17644990671859248,197.41188362640941,1.0,6.799999999999992,1.38138,1.263001285175998,1.172,0.059023076869566891,567.64493378758061,1.0,6.799999999999992,1.486978583586627,1.3530745784574019,1.26093,0.076215939903277782,0.024294517223981283,4.687622084664012,2.0742354203653863,2086.8835942675901,864.98466019637215,0.013703527486535227,1.0,6.799999999999992,1.54063,1.4207783857529688,1.35728,0.053632836886209179,0.023590350471938741,5.0256201861929011,1.7398124601828016,2112.1789266316496,1118.5429278903885,0.081958549869871083,1.0,6.799999999999992,1.47712,1.40384,1.35839,0.036255349122577774,0.029847188348692759,4.1288582272701539,2.6207446119145059,2195.2125689024406,1369.1389702963888,0.089144196806994508,1.0,6.799999999999992
