a=1,b=10
ellipse_atlas_x
r theta
1.0 2.25664190064
1.0 -2.36715354505
1.0 -2.00022673821
1.0 -1.58325525836
1.0 1.63649110826
1.0 1.11421752538
1.0 -1.73244911236
1.0 -1.4996547474
1.0 1.11591187974
1.0 1.40389446373
1.0 -2.33432854412
1.0 -1.7257849399
1.0 -2.31122800099
1.0 0.821806302575
1.0 0.648809119394
1.0 -2.55936797537
1.0 -2.05217372195
1.0 2.00847799597
1.0 -2.46024254104
1.0 2.3094084447
1.0 -0.963769857442
1.0 0.742621940573
1.0 2.01336604496
1.0 -2.03219374252
1.0 -2.16725257944
1.0 -1.46880148449
1.0 1.358698625
1.0 -2.66744139767
1.0 1.02169834794
1.0 1.89537632918
1.0 -2.29717024988
1.0 1.76445703596
1.0 -0.743747645323
1.0 2.57129980067
1.0 0.691825410006
1.0 2.49429590712
1.0 -1.47829450191
1.0 -2.06280352774
1.0 -2.42524606951
1.0 -0.604731265599
1.0 1.77148802771
1.0 -1.21050411109
1.0 2.76380390299
1.0 2.0647784414
1.0 1.32524681027
1.0 1.30903807572
1.0 -1.05115573891
1.0 -1.62193908944
1.0 1.14306554397
1.0 2.18417879345
1.0 -1.46756763619
1.0 1.80636662481
1.0 2.26968156468
1.0 1.06342699626
1.0 2.13830650261
1.0 2.19672637259
1.0 0.933455148947
1.0 0.915626556017
1.0 -2.33517222307
1.0 1.82231899441
1.0 2.14477313834
1.0 2.084222588
1.0 -0.452670343625
1.0 1.15378005988
1.0 1.03120054982
1.0 2.24319943947
1.0 -0.500678916599
1.0 -0.679152270019
1.0 -2.10898094947
1.0 2.3981360625
1.0 2.03038122658
1.0 2.31740249857
1.0 -1.06985006756
1.0 2.62069850263
1.0 1.62658658584
1.0 -0.585932928064
1.0 -0.876643189369
1.0 0.937988246983
1.0 1.8890731846
1.0 1.26416030836
1.0 1.48515570453
1.0 2.21628246598
1.0 -1.30675844241
1.0 -0.815069750976
1.0 1.54319831629
1.0 -0.461627371867
1.0 -2.14264852481
1.0 -1.71938448761
1.0 0.767480528006
1.0 -2.68303453642
1.0 -0.545032295428
1.0 1.87405669036
1.0 -0.749198808121
1.0 -2.19431012177
1.0 3.01810495323
1.0 -1.67142481428
1.0 1.94595800792
1.0 -2.22235604211
1.0 2.95268144354
1.0 1.81832500677
1.0 -2.45718865255
1.0 -1.83821014003
1.0 0.678432935659
1.0 2.69487467128
1.0 1.88209913937
1.0 -1.4866281224
1.0 1.66915326364
1.0 2.79271455029
1.0 0.849552477217
1.0 2.44424641496
1.0 -1.92916653548
1.0 -0.591754829691
1.0 -0.663879412111
1.0 -1.44222043181
1.0 -0.817435607097
1.0 2.41385283782
1.0 0.495355496543
1.0 1.35351606747
1.0 0.744975885506
1.0 -2.26631019166
1.0 -2.17188608343
1.0 -1.10160764104
1.0 -1.61142141232
1.0 -2.20118108309
1.0 1.44032853877
1.0 -1.57835133773
1.0 -0.378849478913
1.0 1.84825241399
1.0 2.68074107717
1.0 -0.451714245749
1.0 1.45928970822
1.0 2.42289191414
1.0 -0.893328735563
1.0 1.70807092909
1.0 -0.657864394709
1.0 1.62228942762
1.0 -0.0986277157647
1.0 2.40681368593
1.0 -2.06681003505
1.0 -1.73930368935
1.0 1.70713601635
1.0 -1.49931730347
1.0 2.1337030964
1.0 1.92455584491
1.0 1.2476796525
1.0 0.701016386545
1.0 0.74885578386
1.0 0.904719493299
1.0 1.99136414001
1.0 1.37918439452
1.0 -1.11142080291
1.0 1.45822602287
1.0 2.73755145237
1.0 -1.31174770033
1.0 2.03349271673
1.0 -1.51087040917
1.0 1.98794970943
1.0 -2.68365632771
1.0 -1.26391709263
1.0 0.966446313496
1.0 1.56887018529
1.0 2.30349699394
1.0 -1.28311772956
1.0 1.48681058454
1.0 1.1383388042
1.0 2.44786983292
1.0 1.25140488162
1.0 2.03301594407
1.0 -2.22064035033
1.0 -2.30310136552
1.0 0.871951558949
1.0 0.43301722337
1.0 -2.05190508526
1.0 1.96077243447
1.0 -0.495047146987
1.0 1.58282121586
1.0 -2.05572139283
1.0 -2.23316973657
1.0 -1.73465141706
1.0 -2.25427658648
1.0 -0.988912641209
1.0 0.504532680287
1.0 1.92539173864
1.0 -0.502786300061
1.0 -1.51967448657
1.0 -1.76250440629
1.0 -1.23967623004
1.0 1.39484276754
1.0 -2.70888834711
1.0 2.06279717062
1.0 -1.31777562478
1.0 1.15700669728
1.0 -0.883283344536
1.0 -1.82198515971
1.0 1.36812139183
1.0 2.65765680203
1.0 2.7593693985
1.0 1.07013638073
1.0 0.809424986474
1.0 2.27072508366
1.0 1.33313033319
1.0 2.49728468983
1.0 -2.35376592046
1.0 -2.00416011799
1.0 -1.07245315728
1.0 -0.664685258321
1.0 -1.13665314554
1.0 -0.723662937265
1.0 0.524380382992
1.0 1.74104847721
1.0 -1.30369676127
1.0 1.66822366077
1.0 -1.37097671181
1.0 -1.01302034576
1.0 2.24188239931
1.0 2.21841078394
1.0 0.766102595044
1.0 1.75721936695
1.0 -0.991129231846
1.0 0.5205520512
1.0 -0.436224835602
1.0 -1.331139956
1.0 3.0658120197
1.0 2.41293007106
1.0 -1.4825782638
1.0 -1.91324232591
1.0 -0.90070349021
1.0 2.58284047679
1.0 2.93047351987
1.0 1.26340773193
1.0 1.25374694633
1.0 -0.921500332477
1.0 1.56750228679
1.0 0.457776951501
1.0 2.25390335308
1.0 -0.567691938885
1.0 -0.877859330611
1.0 1.30128941612
1.0 -1.13035587243
1.0 -0.265471088331
1.0 1.50133772196
1.0 0.625668850926
1.0 -1.14260640766
1.0 -2.25343061969
1.0 2.9581454728
1.0 -1.92215750949
1.0 1.92097788137
1.0 2.72662636929
1.0 1.89116501813
1.0 2.53077934419
1.0 1.54866399947
1.0 -1.52911672326
1.0 2.20912262521
1.0 1.3345426861
1.0 1.77959736985
1.0 2.32024825834
1.0 -0.643476006966
1.0 1.46534125081
1.0 -2.46874480476
1.0 -2.07331732223
1.0 1.31592948818
1.0 0.699401099949
1.0 -0.631434251442
1.0 1.81334970473
1.0 -2.93242228193
1.0 3.0839702169
1.0 -1.71939900059
1.0 2.53766448251
1.0 2.94606629736
1.0 -1.8066885205
1.0 1.75442807126
1.0 -0.884840502721
1.0 -2.09849656023
1.0 -0.312852000197
1.0 0.793290271976
1.0 0.807068976131
1.0 1.62717014436
1.0 1.57045560304
1.0 0.839689071813
1.0 -2.24652304497
1.0 1.3297542672
1.0 2.68458455106
1.0 -1.72345704215
1.0 -1.87233697438
1.0 2.20399246092
1.0 -1.34097986824
1.0 2.44336815283
1.0 -2.98250808158
1.0 2.81826586531
1.0 -1.75104827939
1.0 2.24238803619
1.0 -1.72273099177
1.0 0.922076974576
1.0 -1.73201028229
1.0 -2.23573023824
1.0 1.72063227241
1.0 -1.88838566325
1.0 1.96188912559
1.0 -1.91003823868
1.0 -1.01625527485
1.0 -2.59414190826
1.0 -2.70100677711
1.0 -2.39381539829
1.0 -1.31162347669
1.0 1.42912778892
1.0 -1.74900899532
1.0 1.35300411495
1.0 -0.364052366437
1.0 -2.53337637573
1.0 -2.75479808676
1.0 1.21151369595
1.0 2.25097912623
1.0 1.83357777294
1.0 -1.33964060339
1.0 1.37727634573
1.0 -1.55468789281
1.0 -1.82811859149
1.0 0.910853423681
1.0 2.48066433397
1.0 -2.37588294305
1.0 -1.77860594437
1.0 -0.826939183088
1.0 -1.5414181277
1.0 0.599020566151
1.0 2.69209965223
1.0 1.46921791662
1.0 -1.93843910599
1.0 1.235316928
1.0 1.06456634021
1.0 1.26695631621
1.0 -0.733842833115
1.0 -1.31499600146
1.0 -1.47084262824
1.0 -1.7519218229
1.0 2.25356615479
1.0 -1.60489343212
1.0 1.06398849379
1.0 2.29625220163
1.0 -0.654699102339
1.0 -1.46970426317
1.0 2.02257934743
1.0 -0.969551934718
1.0 -2.01873334117
1.0 2.90742499921
1.0 -2.73279880906
1.0 0.880758265462
1.0 1.85375541641
1.0 -1.30232566574
1.0 1.61869722089
1.0 -2.22480782737
1.0 -2.52449228673
1.0 -1.12457994558
1.0 0.852527294827
1.0 1.42126308339
1.0 -0.998846548895
1.0 1.64858510561
1.0 -2.92696434304
1.0 1.47690956247
1.0 -1.29417083066
1.0 0.472372483545
1.0 -1.93144524374
1.0 -0.76655897396
1.0 0.974257871949
1.0 -1.74995151647
1.0 -2.49560772505
1.0 -1.96306468063
1.0 0.651629719913
1.0 -2.50004998971
1.0 0.858943786829
1.0 1.37703825144
1.0 2.37225594293
1.0 -0.537239242039
1.0 0.87143304575
1.0 1.11491442561
1.0 -1.88593085008
1.0 0.714950637757
1.0 2.34302537253
1.0 1.02512205096
1.0 -0.234248394021
1.0 1.80779509067
1.0 -0.861092199512
1.0 1.66014226127
1.0 -1.68999175924
1.0 -2.28121541433
1.0 -1.11377292414
1.0 -1.16169362515
1.0 -0.935997202418
1.0 2.16997666696
1.0 1.23927897751
1.0 -2.07255961097
1.0 -0.361155335863
1.0 -2.38260967044
1.0 -1.12569955998
1.0 1.22633580986
1.0 -1.6652384844
1.0 -1.08431337053
1.0 0.544254104097
1.0 1.53286019547
1.0 1.18050243139
1.0 1.43833597255
1.0 1.40083892299
1.0 2.34860442644
1.0 -2.10490004828
1.0 -2.41518674579
1.0 1.56431469273
1.0 1.54476321428
1.0 1.2683675723
1.0 -0.964293352018
1.0 -1.77781581641
1.0 1.3423196283
1.0 -2.79565615971
1.0 1.14231615815
1.0 -1.12058467087
1.0 -1.08615609576
1.0 2.58099333764
1.0 2.58846960207
1.0 2.02809995791
1.0 -2.37805362622
1.0 -0.540342919301
1.0 0.768420830968
1.0 2.30340219609
1.0 0.427904157235
1.0 -1.93182240649
1.0 1.70752800261
1.0 -2.94974671799
1.0 0.51454068647
1.0 1.41637175482
1.0 0.541965241038
1.0 -1.14187199933
1.0 2.71065575103
1.0 -0.317500303377
1.0 -0.549670092899
1.0 1.2138001105
1.0 1.64229593897
1.0 1.59173997466
1.0 2.59694683156
1.0 -0.531780440185
1.0 1.94454995757
1.0 -2.22138946902
1.0 0.630442161553
1.0 1.38976706495
1.0 -2.67726466022
1.0 -0.47352740812
1.0 -0.369841169105
1.0 2.02143734054
1.0 0.840823768378
1.0 -1.47748384326
1.0 0.936219963166
1.0 -2.47175859221
1.0 -0.773358080657
1.0 2.21479492901
1.0 2.16336697722
1.0 1.2709658611
1.0 -1.17539627474
1.0 1.13445521758
1.0 -1.49098372996
1.0 0.393137207357
1.0 1.15101311463
1.0 2.33326205316
1.0 1.99625723714
1.0 1.52379479869
1.0 1.34626733577
1.0 -2.81466207577
1.0 -2.14532853001
1.0 1.07300146632
1.0 -1.99813393952
1.0 1.18026011883
1.0 2.42121825934
1.0 -1.42471251882
1.0 -0.900872162601
1.0 1.8374579125
1.0 2.11001906056
1.0 -2.4803783337
1.0 2.06081973499
1.0 -2.81389432134
1.0 -2.11315368991
1.0 -1.92005218727
1.0 0.912401942296
1.0 2.30631343731
1.0 -1.33021380864
1.0 1.51806234214
1.0 2.83988960065
1.0 1.80673289791
1.0 1.5079729477
1.0 1.0941753096
1.0 -1.80098791314
1.0 1.5079140136
1.0 2.4320362782
1.0 0.748146713284
1.0 -1.49532511375
1.0 -1.32996413649
1.0 1.1612092941
1.0 -1.76590801514
1.0 0.873588271825
1.0 -2.17756906362
1.0 1.39101673338
1.0 -0.259490955879
1.0 1.82695672846
1.0 -2.6554555979
1.0 -2.32904941877
1.0 -2.17081918579
1.0 1.60474073625
1.0 -1.82440154746
1.0 0.875677786785
1.0 0.487679545612
1.0 -2.49996090096
1.0 1.41390367593
1.0 0.675184555338
1.0 -1.61482492715
1.0 3.01317625614
1.0 -2.48999165571
1.0 -1.30434952464
1.0 -1.56044548602
1.0 -2.21838620831
1.0 2.0153049417
1.0 -1.55500975065
1.0 1.99781050832
1.0 -1.7732635369
1.0 -2.39272419286
1.0 -1.40845437265
1.0 -2.29254630901
1.0 2.5414925179
1.0 -1.44724638567
1.0 -2.23813851887
1.0 -1.95648873279
1.0 0.420537408599
1.0 -1.96527450775
1.0 -1.64832626551
1.0 -0.610690319145
1.0 2.300129061
1.0 2.23112971931
1.0 0.514140430879
1.0 -2.59539473872
1.0 1.54134053262
1.0 2.75289823707
1.0 1.3941477554
1.0 -1.30710871691
1.0 -1.06554715312
1.0 1.42730366404
1.0 -1.86834612919
1.0 -2.22473637768
1.0 -1.41440342581
1.0 2.37317494642
1.0 1.65944072902
1.0 0.81127887375
1.0 1.92916271143
1.0 -0.744438542348
1.0 2.32146518236
1.0 -1.59501433004
1.0 2.14856399365
1.0 0.0756804117303
1.0 -1.12909787991
1.0 0.199697285512
1.0 2.32531579658
1.0 1.8937673592
1.0 -2.79218448727
1.0 1.37462838306
1.0 2.50509177422
1.0 -2.62082681682
1.0 -1.74338001946
1.0 0.822418502152
1.0 -1.70894699194
1.0 1.59477512259
1.0 1.23630509301
1.0 0.825627576751
1.0 1.7333304024
1.0 -0.136371247284
1.0 0.394616114321
1.0 -2.07130059478
1.0 2.37740767342
1.0 -1.57844579136
1.0 -2.13989622911
1.0 0.593929914835
1.0 -1.29188093089
1.0 2.59496579729
1.0 2.00578881284
1.0 1.87336511186
1.0 1.18400688887
1.0 -1.80928052269
1.0 -1.68078595004
1.0 2.32401967469
1.0 -1.20982762978
1.0 -0.943087516138
1.0 -0.557411259707
1.0 -1.61535909929
1.0 1.20177741872
1.0 -1.04811200362
1.0 -1.98951979488
1.0 -1.03828884063
1.0 -1.81244431285
1.0 -1.63982403539
1.0 0.5743253714
1.0 -2.02327416696
1.0 -2.39027442827
1.0 -0.212761730913
1.0 -0.023440657531
1.0 -1.42173594683
1.0 -2.57790223369
1.0 -1.81427934864
1.0 1.73067070454
1.0 2.65139384775
1.0 -1.36853041704
1.0 0.9955175248
1.0 1.43614730246
1.0 1.0502446775
1.0 2.41160736606
1.0 -2.04705982532
1.0 0.579314033884
1.0 -0.756421148959
1.0 -1.68013574058
1.0 0.445596020014
1.0 0.37123226063
1.0 1.83402226958
1.0 1.82873873275
1.0 2.04431165748
1.0 -1.68096910229
1.0 -0.956260497968
1.0 -0.149886437285
1.0 -2.00131606296
1.0 -1.38683125838
1.0 2.26999671826
1.0 2.30325110745
1.0 -1.45729503715
1.0 -2.87717392709
1.0 -1.74222782979
1.0 1.33451740002
1.0 1.19834617536
1.0 2.75604373476
1.0 2.15571281804
1.0 2.16844735946
1.0 -1.93031483033
1.0 -2.42045869503
1.0 -2.04288742964
1.0 -2.29986013047
1.0 -2.46208855411
1.0 -2.11374099774
1.0 -1.67940612253
1.0 0.892187142859
1.0 -1.39577357297
1.0 1.28279546327
1.0 0.792242041442
1.0 2.5542491202
1.0 -1.42092406929
1.0 -0.576623569337
1.0 1.74794547556
1.0 -0.955281254956
1.0 -2.65762757703
1.0 2.01406525706
1.0 -1.00355810056
1.0 0.596893838369
1.0 -2.09043633696
1.0 1.79262261112
1.0 -2.36901591577
1.0 -1.64881109507
1.0 0.90118524845
1.0 1.44882987824
1.0 0.604913063837
1.0 2.18465818526
1.0 -0.367301670382
1.0 2.18629322638
1.0 1.00477228586
1.0 1.84321534532
1.0 -2.5917335298
1.0 -2.58326302665
1.0 -2.07221220689
1.0 -1.33188725896
1.0 1.54388353798
1.0 2.15107545841
1.0 -1.45595287324
1.0 1.95846918201
1.0 1.30696300308
1.0 1.75049863224
1.0 -0.252704079036
1.0 -0.51508676281
1.0 -2.96254905496
1.0 -1.7064676037
1.0 -2.15418358714
1.0 2.46561759239
1.0 1.15167823144
1.0 -0.527468404112
1.0 -1.48239964192
1.0 -0.899962160432
1.0 -0.998383351822
1.0 -1.54565007786
1.0 1.60568036299
1.0 1.31197886525
1.0 -1.88856960276
1.0 1.56754102173
1.0 0.516292927589
1.0 1.31122707579
1.0 -1.64732484891
1.0 -2.56472203309
1.0 0.940177564301
1.0 -1.90914392699
1.0 -1.07164368636
1.0 2.8390684818
1.0 -1.08789404633
1.0 1.5889298255
1.0 0.0834303413092
1.0 2.05759929588
1.0 -0.505171117122
1.0 -1.96095122049
1.0 1.05710929212
1.0 -0.949167311153
1.0 -1.50428618938
1.0 0.914656156331
1.0 2.37197835095
1.0 -2.37145909605
1.0 -2.51293716638
1.0 1.45297814557
1.0 -1.68861525274
1.0 1.37926687382
1.0 1.59123690073
1.0 -2.74004068313
1.0 2.48499334143
1.0 0.292115838809
1.0 1.07222539177
1.0 1.67742689486
1.0 2.90796320462
1.0 -0.611768129887
1.0 2.34799879943
1.0 -1.54161106332
1.0 -0.310387374193
1.0 -2.44835931307
1.0 -1.61523358745
1.0 -0.993451613776
1.0 -1.46993433423
1.0 0.923809082118
1.0 1.11815455616
1.0 -1.28007286455
1.0 -2.55593204739
1.0 -2.79411540161
1.0 -2.4597603634
1.0 -0.756178394002
1.0 0.429826602867
1.0 -0.91763282512
1.0 1.62960218363
1.0 -1.4736913638
1.0 -2.09277939009
1.0 -1.59443531037
1.0 -1.99040162473
1.0 -1.26861002191
1.0 -2.63175766519
1.0 1.37290508421
1.0 1.64726990474
1.0 -0.594184811134
1.0 -1.14689050213
1.0 0.703202448439
1.0 -2.85010575856
1.0 1.16245004011
1.0 -0.595291678621
1.0 1.73379415822
1.0 2.40872138741
1.0 -2.71273022718
1.0 0.296675413459
1.0 -0.873672580182
1.0 2.18184048203
1.0 1.33091820785
1.0 2.06253947139
1.0 1.7338038037
1.0 0.867851725992
1.0 1.79948563989
1.0 -1.06930278926
1.0 0.137578642499
1.0 -2.28544225137
1.0 -1.37042598579
1.0 0.285922249833
1.0 1.48915133448
1.0 -2.20018144631
1.0 2.48537410998
1.0 -1.53955172826
1.0 1.88612775444
1.0 2.31361075635
1.0 1.36183549811
1.0 2.16691416402
1.0 -0.703784521549
1.0 -1.65432447433
1.0 0.205709143064
1.0 -2.16955641517
1.0 0.0539676994819
1.0 1.3005171579
1.0 1.55873166794
1.0 -1.67333239089
1.0 -0.690642994144
1.0 2.06402865718
1.0 2.59252612076
1.0 1.91625141894
1.0 2.15956442516
1.0 1.18662955672
1.0 -0.661519705913
1.0 1.91526284539
1.0 -0.600996353566
1.0 1.21131923665
1.0 0.20193936619
1.0 -1.08781748941
1.0 -2.18840348356
1.0 -1.55513288188
1.0 1.78901425705
1.0 -1.57975110179
1.0 2.25664078797
1.0 -2.46047710645
1.0 -1.27153188839
1.0 2.140968252
1.0 -2.62128692154
1.0 -1.0853654195
1.0 1.32354479845
1.0 0.593028532873
1.0 2.33998611852
1.0 1.87192643536
1.0 1.72061688011
1.0 -2.80149335682
1.0 -1.49719430293
1.0 -1.97632544999
1.0 2.25360816684
1.0 -2.65817444547
1.0 -2.68857446702
1.0 1.10755834699
1.0 1.67465644749
1.0 0.474738790234
1.0 -0.545122349199
1.0 -1.66579682534
1.0 -2.12366333167
1.0 1.8473426928
1.0 -0.315765676211
1.0 -1.49784603803
1.0 -2.33217497299
1.0 1.44183962095
1.0 -1.19191683664
1.0 -2.30842499908
1.0 0.804748733506
1.0 -1.29928863273
1.0 1.49893333152
1.0 1.40559913168
1.0 -1.91914945414
1.0 1.07925301996
1.0 -1.00394938433
1.0 2.7514347141
1.0 0.821945659109
1.0 0.506494216071
1.0 -0.995465288803
1.0 1.05177947707
1.0 -1.72814232104
1.0 1.76555416064
1.0 1.37742502497
1.0 -2.02051885309
1.0 -0.655953348562
1.0 1.68614154469
1.0 -1.1035125354
1.0 0.603748042377
1.0 -2.49430438386
1.0 2.71605842055
1.0 -2.02670479484
1.0 2.05966094967
1.0 -0.960320563083
1.0 1.37982404852
1.0 2.89191666367
1.0 -0.479225480025
1.0 -2.58249056999
1.0 -0.349473477765
1.0 0.838908411719
1.0 -0.723496351389
1.0 0.655027754984
1.0 -0.240833793597
1.0 0.79703066192
1.0 1.22560076486
1.0 1.48253808415
1.0 0.5592412929
1.0 -0.344954763445
1.0 -1.17496562088
1.0 -1.75440238183
1.0 1.51192267638
1.0 -0.910594470158
1.0 -2.12153861693
1.0 -2.11932487591
1.0 1.5320577436
1.0 1.71781761724
1.0 1.48359049501
1.0 0.681068092893
1.0 1.47779073978
1.0 2.0936794875
1.0 0.729909400583
1.0 -0.946435903106
1.0 1.75688343702
1.0 0.570770131802
1.0 1.20206807169
1.0 -1.97567377195
1.0 2.27236604714
1.0 2.10140318211
1.0 2.10858265084
1.0 -1.65477138852
1.0 1.31194503297
1.0 1.60234083943
1.0 1.71375168481
1.0 -1.9930173958
1.0 1.50037929605
1.0 -1.58011873
1.0 1.93630790969
1.0 -2.36852279973
1.0 -1.27720829785
1.0 1.68978056352
1.0 2.18303064304
1.0 -1.3087765381
1.0 -0.95740293658
1.0 -1.62677268786
1.0 -1.66518480211
1.0 1.08123078344
1.0 1.6663547167
1.0 -0.980531522861
1.0 1.49008435844
1.0 0.793725019501
1.0 -1.10386064973
1.0 -0.289588826646
1.0 1.07928199777
1.0 -0.495804070368
1.0 1.67497836467
1.0 2.90124892584
1.0 -1.35410300388
1.0 1.29968401772
1.0 0.213647474941
1.0 2.76371297575
1.0 0.47504228728
1.0 1.97843614538
1.0 1.2244983881
1.0 -1.09240882689
1.0 -1.11559863371
1.0 -1.65850626567
1.0 -0.674666089987
1.0 -1.52270264072
1.0 -0.80151500852
1.0 2.48869395923
1.0 -1.55861682496
1.0 -0.208000114128
1.0 -2.50178926323
1.0 -0.417470861769
1.0 1.62977637433
1.0 0.897431365894
1.0 1.47776374994
1.0 -1.43223726406
1.0 -1.0985122845
1.0 -1.59370877429
1.0 0.831358117088
1.0 2.63370491842
1.0 2.30134575774
1.0 -2.39726032815
1.0 -0.0862323148156
1.0 1.13519160319
1.0 -2.31199445955
1.0 2.47812218918
1.0 0.621491315706
1.0 0.307658586493
1.0 0.63913830296
1.0 1.43111330065
1.0 -1.41328606973
1.0 -1.72688244305
1.0 -1.72338478299
1.0 2.72297326896
1.0 1.2828053455
1.0 -1.41664304944
1.0 -2.67346776594
1.0 -1.87493896339
1.0 -1.91159816891
1.0 1.76891959234
1.0 -1.00984377179
1.0 -2.60401067182
1.0 2.77445286331
1.0 -1.2022825281
1.0 -1.57011602026
1.0 -2.09377639525
1.0 -1.77725008558
1.0 -0.386895116205
1.0 1.45953447495
1.0 -1.92588541998
1.0 -1.11003311994
1.0 -2.06943244526
1.0 1.85243813156
1.0 -1.69835397983
1.0 1.60589536286
1.0 -2.22934336542
1.0 2.26126586958
1.0 1.63022069802
1.0 0.731852631239
1.0 -1.15553783327
1.0 -1.7304225017
1.0 0.924184814494
1.0 -2.70246829715
1.0 1.74752818103
1.0 1.28152634964
1.0 0.939422844381
1.0 0.390933871097
1.0 1.29728256073
1.0 2.69979212583
1.0 -1.63754281023
1.0 -1.77507082752
1.0 -1.8704132071
1.0 2.22835845979
1.0 -1.65197030134
1.0 0.754513246152
1.0 -0.180328268
1.0 -0.305583309474
1.0 -2.79998238117
1.0 1.48519001211
1.0 2.8224967264
1.0 0.704493840758
1.0 -1.36572647955
1.0 1.90846728639
1.0 2.36487255149
1.0 1.7338096429
1.0 -2.4055856857
1.0 2.26168128019
1.0 1.84419558084
1.0 1.06167300762
1.0 -1.01600548668
1.0 0.631775955394
1.0 -1.65747448651
1.0 0.72377389815
1.0 -1.3827799672
1.0 -1.79485133741
1.0 -2.04906276103
1.0 -2.85734263691
1.0 2.71672492863
1.0 2.09262904869
1.0 1.54353097283
1.0 1.37163111095
1.0 -0.992741411006
1.0 -1.90848548888
1.0 2.52861404469
1.0 -2.10306037349
1.0 1.98090714573
1.0 -0.510360999449
1.0 0.578853852944
1.0 1.00652467977
1.0 1.98307875724
1.0 -1.76772666534
1.0 2.52518253947
1.0 -1.00985794692
1.0 -2.37927785766
1.0 -0.617152385814
1.0 1.18889088289
1.0 -2.15804233747
1.0 -2.87563693676
1.0 2.58808439224
1.0 1.4369547514
1.0 -0.348929677725
1.0 0.999502574645
1.0 1.50927848056
1.0 -1.01975815867
1.0 1.54482234891
1.0 -2.38715955973
1.0 2.73752076918
1.0 1.16765133909
1.0 -1.97755228203
1.0 -0.416761797038
1.0 0.691493277639
1.0 -1.50160168118
1.0 1.74784164378
1.0 -2.46326229477
1.0 2.80242380065
1.0 -1.97581382109
1.0 -2.30920229505
1.0 -2.03180220855
1.0 -2.13613700721
1.0 1.84681109376
1.0 -2.09256477018
1.0 1.26752519067
1.0 -2.13389373351
1.0 -2.12429161624
1.0 -2.0846910294
1.0 2.02715456742
1.0 -1.56465178771
1.0 -2.02275473422
1.0 0.305760238477
1.0 -1.25667502184
1.0 -2.68753740378
1.0 1.2620231315
1.0 2.47719549621
1.0 1.66074034306
1.0 -1.361803432
1.0 2.53899818481
1.0 2.4389476875
1.0 -0.934333674024
1.0 2.87369953145
1.0 -1.35773477338
1.0 -0.948999002384
1.0 0.696841577273
1.0 -0.623774373371
1.0 -1.79785204691
1.0 -2.39887589005
1.0 0.541763995424
1.0 -2.46819954302
1.0 -2.81769405589
1.0 -2.14076742887
1.0 -2.20707367101
1.0 2.46105860895
1.0 2.60766629809
1.0 -1.29427374668
1.0 -0.703876893097
1.0 -1.00714694723
1.0 1.60371316001
1.0 -2.30210760928
1.0 -2.31088018927
1.0 1.5887961026
1.0 1.00624463814
1.0 -1.58720868415
1.0 0.564176070556
1.0 -0.910484516585
1.0 1.8811973768
1.0 -1.38149559432
1.0 -0.417597825223
1.0 2.47916636827
1.0 2.38756964891
1.0 2.12371463053
1.0 -1.9263809833
1.0 2.39591856659
1.0 1.30938369072
1.0 0.996322893846
1.0 1.04493844494
1.0 -1.45907319349
1.0 1.91639980192
1.0 -1.49395854062
1.0 -0.648453933856
1.0 0.535855243893
1.0 -1.43812110713
1.0 -1.37405277609
1.0 -1.93625000435
1.0 1.10887215478
1.0 -2.44168846047
1.0 2.15924112297
1.0 2.28711739912
1.0 1.2660837691
1.0 2.04974954616
1.0 -2.82742295844
1.0 1.1160782607
1.0 1.93152809359
1.0 -2.29951853644
1.0 -0.325244504647
1.0 1.64003642754
1.0 1.93075884179
1.0 2.25324524608
1.0 1.60151914368
1.0 1.80854910091
1.0 1.24367690329
1.0 2.2180219925
1.0 -2.11232143822
1.0 -1.95028557229
1.0 2.74721926814
1.0 -1.43279523999
1.0 -2.20961743901
1.0 -2.14382363109
1.0 0.272860790308
1.0 -1.00905411899
1.0 2.02664054924
1.0 2.20337431143
1.0 1.08445050933
1.0 0.937812566842
1.0 -2.67759144424
1.0 1.1033762492
1.0 -1.24944664274
1.0 2.15808326942
1.0 -1.47743214286
1.0 1.5758444755
1.0 1.66636540397
1.0 -3.07432399376
1.0 0.990189923349
1.0 -1.31945522353
1.0 -1.5770654891
1.0 -1.64759551376
1.0 -0.939022017065
1.0 -0.95111832736
1.0 -2.27107503755
1.0 2.15119283805
1.0 -1.69061470053
1.0 1.84765807722
1.0 2.0012968232
1.0 0.865053394305
1.0 -1.34770745313
1.0 2.5553678988
1.0 2.69935584812
1.0 2.62596379077
1.0 -2.25753456922
1.0 1.50620244134
1.0 1.45143658241
1.0 -2.65067224262
1.0 -1.35029183234
1.0 -1.54212027689
1.0 1.55185450812
1.0 -1.84526924746
1.0 2.53280425519
1.0 -2.33941805436
1.0 -0.807652524809
1.0 2.62624631707
1.0 0.990588001054
1.0 0.596795977472
1.0 2.26187607313
1.0 0.683074545682
1.0 -1.34143653026
1.0 -0.944678786819
1.0 -1.50395805288
1.0 0.46961578232
1.0 -1.07380459152
1.0 -2.05244680396
1.0 -0.965024453316
1.0 -1.15626518618
1.0 -2.81836016984
1.0 -3.07435343264
1.0 -0.904615591056
1.0 -1.94402011059
1.0 0.844227352219
1.0 2.08754160621
1.0 2.42012726587
1.0 0.56919250838
1.0 2.52272754931
1.0 -1.98523046883
1.0 1.67086668192
1.0 -2.26148216093
1.0 -0.514177399132
1.0 -1.47484243959
