cnt,Our strategy,var,+stderr,-stderr,cnt,Uniform,var,+stderr,-stderr,
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00313,0.0839476,1.292867122,0.713392878,3754
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00313,0.0839476,1.292867122,0.713392878,3755
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00313,0.0839476,1.292867122,0.713392878,3756
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00313,0.0839476,1.292867122,0.713392878,3757
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00313,0.0839476,1.292867122,0.713392878,3758
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00313,0.0839476,1.292867122,0.713392878,3759
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3760
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3761
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3762
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3763
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3764
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3765
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3766
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3767
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3768
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3769
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3770
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3771
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3772
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3773
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3774
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3775
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3776
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3777
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3778
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3779
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3780
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3781
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3782
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3783
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3784
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3785
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3786
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3787
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3788
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3789
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3790
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3791
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3792
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3793
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3794
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3795
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3796
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3797
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3798
10,0.444991,0.0123761,0.556238921,0.333743079,10,1.00312,0.0839518,1.29286437,0.71337563,3799
10,0.444978,0.0123763,0.55622682,0.33372918,10,1.00311,0.0839579,1.292864896,0.713355104,3800
10,0.444978,0.0123763,0.55622682,0.33372918,10,1.00311,0.0839579,1.292864896,0.713355104,3801
10,0.444978,0.0123763,0.55622682,0.33372918,10,1.00311,0.0839579,1.292864896,0.713355104,3802
10,0.444978,0.0123763,0.55622682,0.33372918,10,1.00311,0.0839579,1.292864896,0.713355104,3803
10,0.444978,0.0123763,0.55622682,0.33372918,10,1.00311,0.0839579,1.292864896,0.713355104,3804
10,0.444978,0.0123763,0.55622682,0.33372918,10,1.00311,0.0839579,1.292864896,0.713355104,3805
10,0.444978,0.0123763,0.55622682,0.33372918,10,1.00311,0.0839579,1.292864896,0.713355104,3806
10,0.444978,0.0123763,0.55622682,0.33372918,10,0.999384,0.0859289,1.292520316,0.706247684,3807
10,0.444978,0.0123763,0.55622682,0.33372918,10,0.999384,0.0859289,1.292520316,0.706247684,3808
10,0.444978,0.0123763,0.55622682,0.33372918,10,0.999384,0.0859289,1.292520316,0.706247684,3809
10,0.444978,0.0123763,0.55622682,0.33372918,10,0.999384,0.0859289,1.292520316,0.706247684,3810
10,0.444978,0.0123763,0.55622682,0.33372918,10,0.999384,0.0859289,1.292520316,0.706247684,3811
10,0.444978,0.0123763,0.55622682,0.33372918,10,0.999384,0.0859289,1.292520316,0.706247684,3812
10,0.444978,0.0123763,0.55622682,0.33372918,10,0.999384,0.0859289,1.292520316,0.706247684,3813
10,0.444978,0.0123763,0.55622682,0.33372918,10,0.999384,0.0859289,1.292520316,0.706247684,3814
10,0.444978,0.0123763,0.55622682,0.33372918,10,0.999384,0.0859289,1.292520316,0.706247684,3815
10,0.444978,0.0123763,0.55622682,0.33372918,10,0.999384,0.0859289,1.292520316,0.706247684,3816
10,0.444978,0.0123763,0.55622682,0.33372918,10,0.999384,0.0859289,1.292520316,0.706247684,3817
10,0.444978,0.0123763,0.55622682,0.33372918,10,0.999384,0.0859289,1.292520316,0.706247684,3818
10,0.444978,0.0123763,0.55622682,0.33372918,10,0.999384,0.0859289,1.292520316,0.706247684,3819
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.999369,0.085937,1.292519132,0.706218868,3820
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.999369,0.085937,1.292519132,0.706218868,3821
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.999369,0.085937,1.292519132,0.706218868,3822
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.999369,0.085937,1.292519132,0.706218868,3823
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3824
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3825
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3826
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3827
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3828
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3829
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3830
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3831
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3832
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3833
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3834
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3835
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3836
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3837
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3838
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3839
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3840
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3841
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3842
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3843
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3844
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3845
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3846
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3847
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3848
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3849
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3850
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3851
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3852
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3853
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3854
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3855
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3856
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3857
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3858
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3859
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3860
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3861
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3862
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3863
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3864
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3865
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3866
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3867
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3868
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3869
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3870
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3871
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3872
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3873
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3874
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3875
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3876
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3877
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3878
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998919,0.085467,1.291266396,0.706571604,3879
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3880
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3881
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3882
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3883
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3884
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3885
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3886
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3887
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3888
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3889
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3890
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3891
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3892
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3893
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3894
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3895
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3896
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3897
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3898
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998789,0.0855376,1.291257118,0.706320882,3899
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3900
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3901
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3902
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3903
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3904
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3905
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3906
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3907
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3908
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3909
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3910
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3911
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3912
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3913
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3914
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3915
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3916
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3917
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3918
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3919
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3920
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3921
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3922
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3923
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3924
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3925
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3926
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3927
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3928
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3929
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3930
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3931
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3932
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3933
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3934
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3935
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3936
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3937
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3938
10,0.444977,0.0123764,0.55622627,0.33372773,10,0.998782,0.0855298,1.291236783,0.706327217,3939
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3940
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3941
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3942
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3943
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3944
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3945
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3946
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3947
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3948
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3949
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3950
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3951
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3952
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3953
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3954
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3955
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3956
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3957
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3958
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998445,0.085719,1.291223073,0.705666927,3959
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3960
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3961
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3962
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3963
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3964
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3965
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3966
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3967
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3968
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3969
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3970
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3971
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3972
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3973
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3974
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3975
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3976
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3977
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3978
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998427,0.0857016,1.291175356,0.705678644,3979
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3980
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3981
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3982
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3983
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3984
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3985
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3986
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3987
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3988
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3989
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3990
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3991
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3992
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3993
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3994
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3995
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3996
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3997
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3998
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.99814,0.0858156,1.291082998,0.705197002,3999
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4000
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4001
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4002
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4003
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4004
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4005
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4006
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4007
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4008
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4009
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4010
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4011
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4012
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4013
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4014
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4015
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4016
10,0.444975,0.0123768,0.556226067,0.333723933,10,0.998111,0.0857854,1.291002447,0.705219553,4017
